 Start File for LAMMPS

 711 atoms

 1 atom types
 
  -0.0 200.0 xlo xhi
  -0.0 200.0 ylo yhi
  -0.0 200.0 zlo zhi
  
 Masses

 1  58.6934
 
 Atoms

1	1	100	89.9112	89.9112
2	1	95.7954	93.7834	89.7479
3	1	97.8236	91.7876	89.7902
4	1	97.9598	93.9326	87.8895
5	1	100	91.9586	87.9869
6	1	100	93.9405	89.8893
7	1	102.176	91.7876	89.7902
8	1	102.04	93.9326	87.8895
9	1	104.205	93.7835	89.7479
10	1	91.7876	97.8236	89.7902
11	1	93.7834	95.7954	89.7479
12	1	93.9326	97.9598	87.8895
13	1	95.9381	95.9381	87.8657
14	1	95.9529	97.968	89.8262
15	1	97.968	95.9529	89.8262
16	1	97.9684	97.9684	87.704
17	1	100	95.9479	87.7389
18	1	100	97.9807	89.7478
19	1	102.032	95.9529	89.8262
20	1	102.032	97.9684	87.704
21	1	104.062	95.9381	87.8658
22	1	104.047	97.968	89.8263
23	1	106.217	95.7954	89.748
24	1	106.067	97.9599	87.8896
25	1	108.212	97.8236	89.7903
26	1	89.9112	100	89.9112
27	1	91.9587	100	87.9869
28	1	91.7876	102.176	89.7902
29	1	93.9405	100	89.8893
30	1	93.9326	102.04	87.8895
31	1	95.9479	100	87.7389
32	1	95.9529	102.032	89.8262
33	1	97.9807	100	89.7478
34	1	97.9684	102.032	87.704
35	1	100	100	87.6644
36	1	100	102.019	89.7478
37	1	102.019	100	89.7478
38	1	102.032	102.032	87.7041
39	1	104.052	100	87.739
40	1	104.047	102.032	89.8263
41	1	106.059	100	89.8895
42	1	106.067	102.04	87.8896
43	1	108.041	100	87.987
44	1	108.212	102.176	89.7903
45	1	110.089	100	89.9113
46	1	93.7835	104.205	89.7479
47	1	95.9381	104.062	87.8658
48	1	95.7954	106.217	89.748
49	1	97.968	104.047	89.8262
50	1	97.9598	106.067	87.8896
51	1	100	104.052	87.7389
52	1	100	106.059	89.8895
53	1	102.032	104.047	89.8263
54	1	102.04	106.068	87.8896
